apply_id,merchant_id,apply_date,lend_amount,lend_period,view_days,view_no,30days_overdue_times,60days_overdue_times
51493058,db2842b3-f65d-4846-8415-d12db8aac498,2018-05-26 00:00:00,15000.0,6,6,20,1,0
50750958,f3bab156-8cbe-4aad-88fa-2e3bd07d25ef,2018-05-16 00:00:00,2000.0,12,1,36,0,0
53385560,28e8bf8c-44b6-469a-9349-9f237fe10870,2018-06-15 00:00:00,15000.0,6,4,14,4,3
53144065,79b3349c-149b-4085-bd20-dbda93979eed,2018-06-11 00:00:00,5000.0,12,1,6,4,3
50006990,c6198c90-43c6-4a90-86e6-4d94ecd18116,2018-05-07 00:00:00,5000.0,3,1,17,0,0
50229959,6a778ecf-b131-4421-8f4e-f7e2ad3e908a,2018-05-09 00:00:00,27000.0,6,15,92,1,1
49877246,7661c358-6e72-11e6-9007-ecf4bbdeffbc,2018-05-06 00:00:00,38000.0,12,5,51,0,0
51968771,c653de8f-1dc6-11e7-bf3b-008cfae27c4c,2018-06-02 00:00:00,5000.0,12,6,27,4,3
50606201,00288569-f021-11e5-801b-6c92bf21cf9b,2018-05-15 00:00:00,10000.0,9,4,15,2,0
52480267,719f90ee-9520-43cc-8bce-4d3f686d66d6,2018-06-06 00:00:00,50000.0,8,5,44,0,0
52849465,3923e437-0954-4d47-bff1-cb86103d7cf5,2018-06-10 00:00:00,10000.0,3,2,4,1,0
49875091,e777caaf-6a33-4773-85ba-d4934183daf9,2018-05-06 00:00:00,5000.0,9,1,8,3,2
52154161,3e5a9036-0f21-4b34-aa59-6d8fc5ee6a6b,2018-06-02 00:00:00,50000.0,12,2,25,0,0
51178933,f2894322-ac99-4748-a621-5b039060d178,2018-05-22 00:00:00,8000.0,9,16,83,0,0
52155837,cc8f4814-41e2-11e7-bd48-70106fb1fcca,2018-06-04 00:00:00,24000.0,12,4,35,3,2
53144493,946a5131-5ce6-4b89-9c9e-6ebc548a0597,2018-06-13 00:00:00,200000.0,12,6,23,0,0
50083520,6e97f4bb-ac7b-4101-b266-15f43ae1e716,2018-05-09 00:00:00,5000.0,12,4,16,0,0
50390849,3d4c698c-99ce-11e6-9007-ecf4bbdeffbc,2018-05-14 00:00:00,35000.0,6,7,133,0,0
50686066,c6249f04-c16b-40d0-8950-391f04585ae0,2018-05-16 00:00:00,2000.0,3,3,12,0,0
51178116,a10ca758-55b5-4779-88e4-794a619ce654,2018-05-23 00:00:00,10000.0,3,10,13,1,0
52850874,b8ac8dbe-952a-11e6-9007-ecf4bbdeffbc,2018-06-11 00:00:00,50000.0,6,9,43,1,0
50606156,678e2e1c-71e5-11e6-9007-ecf4bbdeffbc,2018-05-15 00:00:00,30000.0,12,2,28,0,0
52711172,531de87d-8c9a-4372-bb2e-0fcd1f943929,2018-06-08 00:00:00,30000.0,1,2,7,0,0
50391180,9df90cee-eb50-4236-8a50-f9c26711ef87,2018-05-12 00:00:00,50000.0,8,9,64,0,0
51968446,37e1981e-3d59-44f8-be04-eb4c586a5d0b,2018-06-01 00:00:00,15000.0,6,1,22,4,4
49714941,3bb3f2a2-a77f-449c-8865-f47d3003bbe9,2018-05-03 00:00:00,2000.0,12,2,4,5,4
51775125,46b6af91-a457-4dff-b444-98b2ffac1f64,2018-05-29 00:00:00,37000.0,3,8,13,2,1
52480186,74e2544c-d94b-4ee3-b6b2-846a1f95527c,2018-06-06 00:00:00,8000.0,9,8,21,4,3
52849275,81350bd8-621d-4cfe-9717-f62d16abd9c5,2018-06-09 00:00:00,6000.0,9,3,14,0,0
51179154,91c98d6a-9792-11e6-9007-ecf4bbdeffbc,2018-05-23 00:00:00,12000.0,4,8,36,0,0
